geo,id,mask,millis,NDVI,nir,red,total_pixels,masked_pixels,unmasked_pixels,total_area,masked_area,unmasked_area,tile,fkey,Timestamp,day
,2022_07_01,0.0,1656633600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,01,116,2022-07-01,2022-07-01
,2022_07_02,0.0,1656720000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,02,116,2022-07-02,2022-07-02
,2022_07_03,0.0,1656806400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,03,116,2022-07-03,2022-07-03
,2022_07_04,0.0,1656892800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,04,116,2022-07-04,2022-07-04
,2022_07_05,0.0,1656979200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,05,116,2022-07-05,2022-07-05
,2022_07_06,0.0,1657065600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,06,116,2022-07-06,2022-07-06
,2022_07_07,0.0,1657152000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,07,116,2022-07-07,2022-07-07
,2022_07_08,0.0,1657238400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,08,116,2022-07-08,2022-07-08
,2022_07_09,0.0,1657324800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,09,116,2022-07-09,2022-07-09
,2022_07_10,0.0,1657411200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,10,116,2022-07-10,2022-07-10
,2022_07_11,0.0,1657497600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,11,116,2022-07-11,2022-07-11
,2022_07_12,0.0,1657584000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,12,116,2022-07-12,2022-07-12
,2022_07_13,0.0,1657670400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,13,116,2022-07-13,2022-07-13
,2022_07_14,0.0,1657756800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,14,116,2022-07-14,2022-07-14
,2022_07_15,0.0,1657843200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,15,116,2022-07-15,2022-07-15
,2022_07_16,0.0,1657929600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,16,116,2022-07-16,2022-07-16
,2022_07_17,0.0,1658016000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,17,116,2022-07-17,2022-07-17
,2022_07_18,0.0,1658102400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,18,116,2022-07-18,2022-07-18
,2022_07_19,0.0,1658188800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,19,116,2022-07-19,2022-07-19
,2022_07_20,0.0,1658275200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,20,116,2022-07-20,2022-07-20
,2022_07_21,0.0,1658361600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,21,116,2022-07-21,2022-07-21
,2022_07_22,0.0,1658448000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,22,116,2022-07-22,2022-07-22
,2022_07_23,0.0,1658534400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,23,116,2022-07-23,2022-07-23
,2022_07_24,0.0,1658620800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,24,116,2022-07-24,2022-07-24
,2022_07_25,0.0,1658707200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,25,116,2022-07-25,2022-07-25
,2022_07_26,0.0,1658793600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,26,116,2022-07-26,2022-07-26
,2022_07_27,0.0,1658880000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,27,116,2022-07-27,2022-07-27
,2022_07_28,0.0,1658966400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,28,116,2022-07-28,2022-07-28
,2022_07_29,0.0,1659052800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,29,116,2022-07-29,2022-07-29
,2022_07_30,0.0,1659139200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,30,116,2022-07-30,2022-07-30
,2022_07_31,0.0,1659225600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,31,116,2022-07-31,2022-07-31
,2022_08_01,0.0,1659312000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,01,116,2022-08-01,2022-08-01
,2022_08_02,0.0,1659398400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,02,116,2022-08-02,2022-08-02
,2022_08_03,0.0,1659484800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,03,116,2022-08-03,2022-08-03
,2022_08_04,0.0,1659571200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,04,116,2022-08-04,2022-08-04
,2022_08_05,0.0,1659657600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,05,116,2022-08-05,2022-08-05
,2022_08_06,0.0,1659744000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,06,116,2022-08-06,2022-08-06
,2022_08_07,0.0,1659830400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,07,116,2022-08-07,2022-08-07
,2022_08_08,0.0,1659916800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,08,116,2022-08-08,2022-08-08
,2022_08_09,0.0,1660003200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,09,116,2022-08-09,2022-08-09
,2022_08_10,0.0,1660089600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,10,116,2022-08-10,2022-08-10
,2022_08_11,0.0,1660176000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,11,116,2022-08-11,2022-08-11
,2022_08_12,0.0,1660262400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,12,116,2022-08-12,2022-08-12
,2022_08_13,0.0,1660348800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,13,116,2022-08-13,2022-08-13
,2022_08_14,0.0,1660435200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,14,116,2022-08-14,2022-08-14
,2022_08_15,0.0,1660521600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,15,116,2022-08-15,2022-08-15
,2022_08_16,0.0,1660608000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,16,116,2022-08-16,2022-08-16
,2022_08_17,0.0,1660694400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,17,116,2022-08-17,2022-08-17
,2022_08_18,0.0,1660780800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,18,116,2022-08-18,2022-08-18
,2022_08_19,0.0,1660867200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,19,116,2022-08-19,2022-08-19
,2022_08_20,0.0,1660953600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,20,116,2022-08-20,2022-08-20
,2022_08_21,0.0,1661040000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,21,116,2022-08-21,2022-08-21
,2022_08_22,1.0,1661126400000,0.43543307086614175,1823.0,717.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,22,116,2022-08-22,2022-08-22
,2022_08_23,0.0,1661212800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,23,116,2022-08-23,2022-08-23
,2022_08_24,0.0,1661299200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,24,116,2022-08-24,2022-08-24
,2022_08_25,0.0,1661385600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,25,116,2022-08-25,2022-08-25
,2022_08_26,0.0,1661472000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,26,116,2022-08-26,2022-08-26
,2022_08_27,0.0,1661558400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,27,116,2022-08-27,2022-08-27
,2022_08_28,0.0,1661644800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,28,116,2022-08-28,2022-08-28
,2022_08_29,0.0,1661731200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,29,116,2022-08-29,2022-08-29
,2022_08_30,0.0,1661817600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,30,116,2022-08-30,2022-08-30
,2022_08_31,0.0,1661904000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,31,116,2022-08-31,2022-08-31
,2022_09_01,0.0,1661990400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,01,116,2022-09-01,2022-09-01
,2022_09_02,0.0,1662076800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,02,116,2022-09-02,2022-09-02
,2022_09_03,0.0,1662163200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,03,116,2022-09-03,2022-09-03
,2022_09_04,0.0,1662249600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,04,116,2022-09-04,2022-09-04
,2022_09_05,0.0,1662336000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,05,116,2022-09-05,2022-09-05
,2022_09_06,0.0,1662422400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,06,116,2022-09-06,2022-09-06
,2022_09_07,0.0,1662508800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,07,116,2022-09-07,2022-09-07
,2022_09_08,0.0,1662595200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,08,116,2022-09-08,2022-09-08
,2022_09_09,0.0,1662681600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,09,116,2022-09-09,2022-09-09
,2022_09_10,0.0,1662768000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,10,116,2022-09-10,2022-09-10
,2022_09_11,0.0,1662854400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,11,116,2022-09-11,2022-09-11
,2022_09_12,0.0,1662940800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,12,116,2022-09-12,2022-09-12
,2022_09_13,0.0,1663027200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,13,116,2022-09-13,2022-09-13
,2022_09_14,0.0,1663113600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,14,116,2022-09-14,2022-09-14
,2022_09_15,0.0,1663200000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,15,116,2022-09-15,2022-09-15
,2022_09_16,0.0,1663286400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,16,116,2022-09-16,2022-09-16
,2022_09_17,0.0,1663372800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,17,116,2022-09-17,2022-09-17
,2022_09_18,0.0,1663459200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,18,116,2022-09-18,2022-09-18
,2022_09_19,0.0,1663545600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,19,116,2022-09-19,2022-09-19
,2022_09_20,0.0,1663632000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,20,116,2022-09-20,2022-09-20
,2022_09_21,0.0,1663718400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,21,116,2022-09-21,2022-09-21
,2022_09_22,0.0,1663804800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,22,116,2022-09-22,2022-09-22
,2022_09_23,0.0,1663891200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,23,116,2022-09-23,2022-09-23
,2022_09_24,0.0,1663977600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,24,116,2022-09-24,2022-09-24
,2022_09_25,0.0,1664064000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,25,116,2022-09-25,2022-09-25
,2022_09_26,0.0,1664150400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,26,116,2022-09-26,2022-09-26
,2022_09_27,0.0,1664236800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,27,116,2022-09-27,2022-09-27
,2022_09_28,0.0,1664323200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,28,116,2022-09-28,2022-09-28
,2022_09_29,0.0,1664409600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,29,116,2022-09-29,2022-09-29
,2022_09_30,1.0,1664496000000,0.8880478087649403,4739.0,281.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,30,116,2022-09-30,2022-09-30
,2022_10_01,1.0,1664582400000,0.8244037331489803,5278.0,508.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,01,116,2022-10-01,2022-10-01
,2022_10_02,0.0,1664668800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,02,116,2022-10-02,2022-10-02
,2022_10_03,0.0,1664755200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,03,116,2022-10-03,2022-10-03
,2022_10_04,0.0,1664841600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,04,116,2022-10-04,2022-10-04
,2022_10_05,0.0,1664928000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,05,116,2022-10-05,2022-10-05
,2022_10_06,0.0,1665014400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,06,116,2022-10-06,2022-10-06
,2022_10_07,1.0,1665100800000,0.9287659752776032,4603.0,170.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,07,116,2022-10-07,2022-10-07
,2022_10_08,0.0,1665187200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,08,116,2022-10-08,2022-10-08
,2022_10_09,1.0,1665273600000,0.8762214983713354,3744.0,247.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,09,116,2022-10-09,2022-10-09
,2022_10_10,0.0,1665360000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,10,116,2022-10-10,2022-10-10
,2022_10_23,0.0,1666483200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,23,116,2022-10-23,2022-10-23
,2022_10_24,0.0,1666569600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,24,116,2022-10-24,2022-10-24
,2022_10_25,1.0,1666656000000,0.7124378109452736,3442.0,578.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,25,116,2022-10-25,2022-10-25
,2022_10_26,1.0,1666742400000,0.7669104204753199,3866.0,510.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,26,116,2022-10-26,2022-10-26
,2022_10_27,1.0,1666828800000,0.6917668825161887,4572.0,833.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,27,116,2022-10-27,2022-10-27
,2022_10_28,1.0,1666915200000,0.7117204561999515,3527.0,594.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,28,116,2022-10-28,2022-10-28
,2022_10_29,1.0,1667001600000,0.6042163882259348,4033.0,995.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,29,116,2022-10-29,2022-10-29
,2022_10_30,1.0,1667088000000,0.5991681829997401,3076.0,771.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,30,116,2022-10-30,2022-10-30
,2022_10_31,0.0,1667174400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,31,116,2022-10-31,2022-10-31
,2022_11_01,1.0,1667260800000,0.6031379787724965,3474.0,860.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,01,116,2022-11-01,2022-11-01
,2022_11_02,1.0,1667347200000,0.5926650366748166,3257.0,833.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,02,116,2022-11-02,2022-11-02
,2022_11_03,1.0,1667433600000,0.5122637716123843,3761.0,1213.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,03,116,2022-11-03,2022-11-03
,2022_11_04,1.0,1667520000000,0.5198799699924981,3039.0,960.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,04,116,2022-11-04,2022-11-04
,2022_11_05,0.0,1667606400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,05,116,2022-11-05,2022-11-05
,2022_11_06,1.0,1667692800000,0.4590694202537945,2932.0,1087.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,06,116,2022-11-06,2022-11-06
,2022_11_07,1.0,1667779200000,0.5538702928870293,2971.0,853.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,07,116,2022-11-07,2022-11-07
,2022_11_08,1.0,1667865600000,0.43360604153555693,3417.0,1350.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,08,116,2022-11-08,2022-11-08
,2022_11_09,1.0,1667952000000,0.4654103644929333,2955.0,1078.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,09,116,2022-11-09,2022-11-09
,2022_11_10,0.0,1668038400000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,10,116,2022-11-10,2022-11-10
,2022_11_11,1.0,1668124800000,0.40333660451422965,2860.0,1216.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,11,116,2022-11-11,2022-11-11
,2022_11_12,0.0,1668211200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,12,116,2022-11-12,2022-11-12
,2022_11_13,1.0,1668297600000,0.37554019014693174,3183.0,1445.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,13,116,2022-11-13,2022-11-13
,2022_11_14,1.0,1668384000000,0.43693931398416885,2723.0,1067.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,14,116,2022-11-14,2022-11-14
,2022_11_15,1.0,1668470400000,0.3586650583031765,3379.0,1595.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,15,116,2022-11-15,2022-11-15
,2022_11_16,1.0,1668556800000,0.34114129080488415,2691.0,1322.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,16,116,2022-11-16,2022-11-16
,2022_11_17,0.0,1668643200000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,17,116,2022-11-17,2022-11-17
,2022_11_18,1.0,1668729600000,0.3312781598292625,2807.0,1410.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,18,116,2022-11-18,2022-11-18
,2022_11_19,1.0,1668816000000,0.46918313181952226,2491.0,900.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,19,116,2022-11-19,2022-11-19
,2022_11_20,1.0,1668902400000,0.32455193262794213,3067.0,1564.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,20,116,2022-11-20,2022-11-20
,2022_11_21,1.0,1668988800000,0.35282651072124754,2429.0,1162.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,21,116,2022-11-21,2022-11-21
,2022_11_22,1.0,1669075200000,0.3352063972336287,3089.0,1538.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,22,116,2022-11-22,2022-11-22
,2022_11_23,1.0,1669161600000,0.30376940133037694,2352.0,1256.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,23,116,2022-11-23,2022-11-23
,2022_11_24,0.0,1669248000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,24,116,2022-11-24,2022-11-24
,2022_11_25,1.0,1669334400000,0.30672160700489315,2537.0,1346.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,25,116,2022-11-25,2022-11-25
,2022_11_26,1.0,1669420800000,0.370595382746051,2256.0,1036.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,26,116,2022-11-26,2022-11-26
,2022_11_27,1.0,1669507200000,0.3122629582806574,2595.0,1360.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,27,116,2022-11-27,2022-11-27
,2022_11_28,1.0,1669593600000,0.30541429853425067,2182.0,1161.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,28,116,2022-11-28,2022-11-28
,2022_11_29,0.0,1669680000000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,29,116,2022-11-29,2022-11-29
,2022_11_30,1.0,1669766400000,0.2713936430317848,2080.0,1192.0,1,0,1,1263.7454963235293,0.0,1263.7454963235293,30,116,2022-11-30,2022-11-30
,2022_12_01,0.0,1669852800000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,01,116,2022-12-01,2022-12-01
,2022_12_02,1.0,1669939200000,0.29348795718108833,2175.0,1188.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,02,116,2022-12-02,2022-12-02
,2022_12_03,1.0,1670025600000,0.31457512661789533,2336.0,1218.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,03,116,2022-12-03,2022-12-03
,2022_12_04,1.0,1670112000000,0.4362159579550884,3006.0,1180.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,04,116,2022-12-04,2022-12-04
,2022_12_05,1.0,1670198400000,0.2869445401308991,1868.0,1035.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,05,116,2022-12-05,2022-12-05
,2022_12_06,0.0,1670284800000,,,,1,1,0,1053.1213235294117,1053.1213235294117,0.0,06,116,2022-12-06,2022-12-06
,2022_12_07,1.0,1670371200000,0.2732712765957447,1915.0,1093.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,07,116,2022-12-07,2022-12-07
,2022_12_08,0.0,1670457600000,,,,1,1,0,1053.1213235294117,1053.1213235294117,0.0,08,116,2022-12-08,2022-12-08
,2022_12_09,1.0,1670544000000,0.29815303430079154,2214.0,1197.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,09,116,2022-12-09,2022-12-09
,2022_12_10,0.0,1670630400000,,,,1,1,0,1053.1213235294117,1053.1213235294117,0.0,10,116,2022-12-10,2022-12-10
,2022_12_11,1.0,1670716800000,0.2889858233369684,2364.0,1304.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,11,116,2022-12-11,2022-12-11
,2022_12_12,1.0,1670803200000,0.2799003322259136,1541.0,867.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,12,116,2022-12-12,2022-12-12
,2022_12_13,0.0,1670889600000,,,,1,1,0,1263.7454963235293,1263.7454963235293,0.0,13,116,2022-12-13,2022-12-13
,2022_12_14,1.0,1670976000000,0.2780806979280262,1758.0,993.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,14,116,2022-12-14,2022-12-14
,2022_12_15,1.0,1671062400000,0.3628997867803838,1598.0,747.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,15,116,2022-12-15,2022-12-15
,2022_12_16,1.0,1671148800000,0.2845849802371542,2275.0,1267.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,16,116,2022-12-16,2022-12-16
,2022_12_17,1.0,1671235200000,0.28498727735368956,1515.0,843.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,17,116,2022-12-17,2022-12-17
,2022_12_18,1.0,1671321600000,0.32776280323450135,2463.0,1247.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,18,116,2022-12-18,2022-12-18
,2022_12_19,1.0,1671408000000,0.24557137895102465,1793.0,1086.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,19,116,2022-12-19,2022-12-19
,2022_12_20,1.0,1671494400000,,1740.0,-45.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,20,116,2022-12-20,2022-12-20
,2022_12_21,0.0,1671580800000,,,,1,1,0,1053.1213235294117,1053.1213235294117,0.0,21,116,2022-12-21,2022-12-21
,2022_12_22,0.0,1671667200000,,,,1,1,0,1053.1213235294117,1053.1213235294117,0.0,22,116,2022-12-22,2022-12-22
,2022_12_23,1.0,1671753600000,0.3116226838854576,2336.0,1226.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,23,116,2022-12-23,2022-12-23
,2022_12_24,1.0,1671840000000,0.29803586678052946,1520.0,822.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,24,116,2022-12-24,2022-12-24
,2022_12_25,0.0,1671926400000,,,,1,1,0,1053.1213235294117,1053.1213235294117,0.0,25,116,2022-12-25,2022-12-25
,2022_12_26,1.0,1672012800000,0.2653982586262496,1962.0,1139.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,26,116,2022-12-26,2022-12-26
,2022_12_27,1.0,1672099200000,0.5754573170731707,2067.0,557.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,27,116,2022-12-27,2022-12-27
,2022_12_28,1.0,1672185600000,0.3066051341217191,2265.0,1202.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,28,116,2022-12-28,2022-12-28
,2022_12_29,1.0,1672272000000,0.3548387096774194,1680.0,800.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,29,116,2022-12-29,2022-12-29
,2022_12_30,1.0,1672358400000,0.2824631860776439,2395.0,1340.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,30,116,2022-12-30,2022-12-30
,2022_12_31,1.0,1672444800000,0.301981860933826,1938.0,1039.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,31,116,2022-12-31,2022-12-31
,2023_01_01,1.0,1672531200000,0.816793893129771,2261.0,228.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,01,116,2023-01-01,2023-01-01
,2023_01_02,0.0,1672617600000,,,,1,1,0,1053.1213235294117,1053.1213235294117,0.0,02,116,2023-01-02,2023-01-02
,2023_01_03,0.0,1672704000000,,,,1,1,0,1053.1213235294117,1053.1213235294117,0.0,03,116,2023-01-03,2023-01-03
,2023_01_04,0.0,1672790400000,,,,1,1,0,1053.1213235294117,1053.1213235294117,0.0,04,116,2023-01-04,2023-01-04
,2023_01_05,0.0,1672876800000,,,,1,1,0,1053.1213235294117,1053.1213235294117,0.0,05,116,2023-01-05,2023-01-05
,2023_01_06,0.0,1672963200000,,,,1,1,0,1053.1213235294117,1053.1213235294117,0.0,06,116,2023-01-06,2023-01-06
,2023_01_07,0.0,1673049600000,,,,1,1,0,1053.1213235294117,1053.1213235294117,0.0,07,116,2023-01-07,2023-01-07
,2023_01_08,1.0,1673136000000,0.8321203299369239,1888.0,173.0,1,0,1,1053.1213235294117,0.0,1053.1213235294117,08,116,2023-01-08,2023-01-08
